#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
8.8000000 	 -0.4000000 	 -2.2500000 	 3.0288000 	 0.0636000 	 1.3272000 	 3.0285000 	 0.7251000 	 3.2786000 	 1.2221000 	 0.3788000 	 24.5621000
8.8000000 	 -0.4000000 	 -2.0000000 	 2.3889000 	 0.2376000 	 2.2502000 	 3.5667000 	 1.0755000 	 4.1239000 	 1.2131000 	 0.4735000 	 24.7006000
8.8000000 	 -0.4000000 	 -1.7500000 	 2.0237000 	 0.6655000 	 3.0769000 	 4.1869000 	 1.3282000 	 4.6056000 	 1.0908000 	 0.5065000 	 21.7741000
8.8000000 	 -0.4000000 	 -1.5000000 	 1.9415000 	 1.2644000 	 3.4916000 	 4.6473000 	 1.2922000 	 4.4417000 	 0.8555000 	 0.4435000 	 16.4442000
8.8000000 	 -0.4000000 	 -1.2500000 	 1.8439000 	 1.6841000 	 3.3453000 	 4.7098000 	 1.0517000 	 3.8273000 	 0.5986000 	 0.3337000 	 11.0446000
8.8000000 	 -0.4000000 	 -1.0000000 	 1.7716000 	 1.7857000 	 3.0073000 	 4.3211000 	 0.8080000 	 3.1475000 	 0.4002000 	 0.2385000 	 7.1142000
8.8000000 	 -0.4000000 	 -0.7500000 	 1.4789000 	 1.7467000 	 2.7143000 	 3.6821000 	 0.7105000 	 2.7411000 	 0.2859000 	 0.1921000 	 5.0605000
8.8000000 	 -0.4000000 	 -0.5000000 	 1.2265000 	 1.9015000 	 2.8620000 	 3.2551000 	 0.8911000 	 2.9341000 	 0.2671000 	 0.2162000 	 4.8671000
8.8000000 	 -0.2750000 	 -4.0000000 	 23.3957000 	 0.0000000 	 0.0000000 	 0.6970000 	 0.0000000 	 0.0211000 	 0.1460000 	 0.0000000 	 0.3484000
8.8000000 	 -0.2750000 	 -3.7500000 	 22.6685000 	 0.0000000 	 0.0028000 	 1.1335000 	 0.0021000 	 0.0927000 	 0.2977000 	 0.0045000 	 1.3373000
8.8000000 	 -0.2750000 	 -3.5000000 	 20.1876000 	 0.0000000 	 0.0089000 	 1.5694000 	 0.0161000 	 0.2971000 	 0.5065000 	 0.0198000 	 4.0452000
8.8000000 	 -0.2750000 	 -3.2500000 	 15.1288000 	 0.0000000 	 0.0292000 	 1.9274000 	 0.0566000 	 0.6692000 	 0.7088000 	 0.0571000 	 8.9267000
8.8000000 	 -0.2750000 	 -3.0000000 	 9.6797000 	 0.0030000 	 0.1109000 	 2.1807000 	 0.1364000 	 1.2581000 	 0.8995000 	 0.1158000 	 14.3258000
8.8000000 	 -0.2750000 	 -2.7500000 	 5.8807000 	 0.0070000 	 0.3395000 	 2.3867000 	 0.2614000 	 2.0888000 	 1.0552000 	 0.1894000 	 18.8966000
8.8000000 	 -0.2750000 	 -2.5000000 	 4.0843000 	 0.0195000 	 0.8146000 	 2.6254000 	 0.4369000 	 3.0955000 	 1.1531000 	 0.2720000 	 22.1307000
8.8000000 	 -0.2750000 	 -2.2500000 	 2.9493000 	 0.0719000 	 1.6503000 	 3.0056000 	 0.6936000 	 4.2120000 	 1.2034000 	 0.3673000 	 24.2431000
8.8000000 	 -0.2750000 	 -2.0000000 	 2.4388000 	 0.2474000 	 2.7725000 	 3.5357000 	 1.0140000 	 5.2145000 	 1.1946000 	 0.4549000 	 24.3199000
8.8000000 	 -0.2750000 	 -1.7500000 	 2.0936000 	 0.6679000 	 3.6814000 	 4.1681000 	 1.2498000 	 5.7813000 	 1.0778000 	 0.4870000 	 21.5361000
8.8000000 	 -0.2750000 	 -1.5000000 	 1.8698000 	 1.2935000 	 4.0246000 	 4.6697000 	 1.2309000 	 5.6368000 	 0.8496000 	 0.4310000 	 16.4139000
8.8000000 	 -0.2750000 	 -1.2500000 	 1.8730000 	 1.7564000 	 3.8294000 	 4.7659000 	 1.0106000 	 4.9272000 	 0.5972000 	 0.3267000 	 11.0910000
8.8000000 	 -0.2750000 	 -1.0000000 	 1.8230000 	 1.8923000 	 3.3292000 	 4.3849000 	 0.7799000 	 4.1019000 	 0.4016000 	 0.2347000 	 7.1818000
8.8000000 	 -0.2750000 	 -0.7500000 	 1.4806000 	 1.8635000 	 2.8980000 	 3.7321000 	 0.6772000 	 3.5849000 	 0.2877000 	 0.1873000 	 5.0824000
8.8000000 	 -0.2750000 	 -0.5000000 	 1.2212000 	 2.0527000 	 2.9868000 	 3.2930000 	 0.8204000 	 3.7989000 	 0.2629000 	 0.2042000 	 4.7748000
8.8000000 	 -0.1500000 	 -4.0000000 	 23.4309000 	 0.0000000 	 0.0000000 	 0.6894000 	 0.0000000 	 0.0245000 	 0.1358000 	 0.0000000 	 0.3328000
8.8000000 	 -0.1500000 	 -3.7500000 	 22.6913000 	 0.0000000 	 0.0033000 	 1.1200000 	 0.0018000 	 0.1097000 	 0.2806000 	 0.0040000 	 1.2571000
8.8000000 	 -0.1500000 	 -3.5000000 	 20.1705000 	 0.0000000 	 0.0098000 	 1.5559000 	 0.0143000 	 0.3590000 	 0.4824000 	 0.0181000 	 3.8554000
8.8000000 	 -0.1500000 	 -3.2500000 	 14.9171000 	 0.0000000 	 0.0348000 	 1.9287000 	 0.0531000 	 0.8303000 	 0.6811000 	 0.0547000 	 8.7765000
8.8000000 	 -0.1500000 	 -3.0000000 	 9.6115000 	 0.0035000 	 0.1349000 	 2.1552000 	 0.1290000 	 1.5966000 	 0.8773000 	 0.1110000 	 13.9856000
8.8000000 	 -0.1500000 	 -2.7500000 	 5.8935000 	 0.0078000 	 0.4200000 	 2.3670000 	 0.2508000 	 2.6818000 	 1.0326000 	 0.1838000 	 18.6072000
8.8000000 	 -0.1500000 	 -2.5000000 	 4.0152000 	 0.0226000 	 1.0157000 	 2.6083000 	 0.4201000 	 3.9872000 	 1.1311000 	 0.2646000 	 21.8732000
8.8000000 	 -0.1500000 	 -2.2500000 	 2.9003000 	 0.0792000 	 2.0536000 	 2.9720000 	 0.6559000 	 5.3610000 	 1.1812000 	 0.3533000 	 23.8361000
8.8000000 	 -0.1500000 	 -2.0000000 	 2.2684000 	 0.2498000 	 3.4406000 	 3.5055000 	 0.9475000 	 6.5413000 	 1.1710000 	 0.4350000 	 23.9354000
8.8000000 	 -0.1500000 	 -1.7500000 	 1.9260000 	 0.6436000 	 4.5069000 	 4.1510000 	 1.1655000 	 7.1919000 	 1.0596000 	 0.4656000 	 21.2760000
8.8000000 	 -0.1500000 	 -1.5000000 	 1.8839000 	 1.2810000 	 4.8373000 	 4.6830000 	 1.1576000 	 7.0680000 	 0.8426000 	 0.4154000 	 16.3458000
8.8000000 	 -0.1500000 	 -1.2500000 	 1.8104000 	 1.8025000 	 4.5549000 	 4.8265000 	 0.9615000 	 6.2825000 	 0.5961000 	 0.3183000 	 11.1481000
8.8000000 	 -0.1500000 	 -1.0000000 	 1.6421000 	 1.9776000 	 3.8747000 	 4.4691000 	 0.7455000 	 5.3003000 	 0.3996000 	 0.2296000 	 7.2484000
8.8000000 	 -0.1500000 	 -0.7500000 	 1.4515000 	 1.9354000 	 3.2410000 	 3.8015000 	 0.6426000 	 4.6690000 	 0.2878000 	 0.1825000 	 5.1329000
8.8000000 	 -0.1500000 	 -0.5000000 	 1.2769000 	 2.1577000 	 3.1350000 	 3.3430000 	 0.7503000 	 4.9074000 	 0.2601000 	 0.1928000 	 4.7141000
8.8000000 	 -0.0250000 	 -4.0000000 	 23.4331000 	 0.0000000 	 0.0000000 	 0.6825000 	 0.0000000 	 0.0273000 	 0.1241000 	 0.0000000 	 0.3089000
8.8000000 	 -0.0250000 	 -3.7500000 	 22.6767000 	 0.0000000 	 0.0039000 	 1.1047000 	 0.0015000 	 0.1242000 	 0.2582000 	 0.0035000 	 1.1687000
8.8000000 	 -0.0250000 	 -3.5000000 	 20.0894000 	 0.0000000 	 0.0108000 	 1.5449000 	 0.0125000 	 0.4198000 	 0.4505000 	 0.0164000 	 3.6708000
8.8000000 	 -0.0250000 	 -3.2500000 	 14.9652000 	 0.0000000 	 0.0423000 	 1.9034000 	 0.0480000 	 1.0105000 	 0.6505000 	 0.0506000 	 8.4035000
8.8000000 	 -0.0250000 	 -3.0000000 	 9.0412000 	 0.0039000 	 0.1657000 	 2.1553000 	 0.1225000 	 2.0058000 	 0.8466000 	 0.1071000 	 13.8036000
8.8000000 	 -0.0250000 	 -2.7500000 	 5.8514000 	 0.0086000 	 0.5195000 	 2.3425000 	 0.2384000 	 3.4142000 	 1.0063000 	 0.1770000 	 18.2611000
8.8000000 	 -0.0250000 	 -2.5000000 	 3.8192000 	 0.0260000 	 1.2697000 	 2.5814000 	 0.3993000 	 5.0866000 	 1.1041000 	 0.2552000 	 21.5256000
8.8000000 	 -0.0250000 	 -2.2500000 	 2.7687000 	 0.0854000 	 2.5695000 	 2.9378000 	 0.6161000 	 6.7770000 	 1.1528000 	 0.3384000 	 23.4233000
8.8000000 	 -0.0250000 	 -2.0000000 	 2.1963000 	 0.2454000 	 4.2537000 	 3.4650000 	 0.8750000 	 8.1353000 	 1.1429000 	 0.4126000 	 23.4798000
8.8000000 	 -0.0250000 	 -1.7500000 	 1.8646000 	 0.6037000 	 5.5517000 	 4.1169000 	 1.0710000 	 8.8400000 	 1.0377000 	 0.4406000 	 20.9386000
8.8000000 	 -0.0250000 	 -1.5000000 	 1.7271000 	 1.2293000 	 5.9178000 	 4.6898000 	 1.0740000 	 8.7452000 	 0.8317000 	 0.3968000 	 16.2465000
8.8000000 	 -0.0250000 	 -1.2500000 	 1.7419000 	 1.8110000 	 5.4853000 	 4.8907000 	 0.9024000 	 7.9102000 	 0.5922000 	 0.3072000 	 11.1810000
8.8000000 	 -0.0250000 	 -1.0000000 	 1.6570000 	 2.0210000 	 4.7055000 	 4.5615000 	 0.7060000 	 6.7978000 	 0.4003000 	 0.2237000 	 7.3401000
8.8000000 	 -0.0250000 	 -0.7500000 	 1.4566000 	 1.9976000 	 3.8353000 	 3.8855000 	 0.6044000 	 6.0446000 	 0.2885000 	 0.1771000 	 5.1969000
8.8000000 	 -0.0250000 	 -0.5000000 	 1.3549000 	 2.1958000 	 3.5126000 	 3.4078000 	 0.6861000 	 6.3418000 	 0.2600000 	 0.1830000 	 4.7121000
8.8000000 	 0.1000000 	 -4.0000000 	 23.4356000 	 0.0000000 	 0.0000000 	 0.6753000 	 0.0000000 	 0.0295000 	 0.1114000 	 0.0000000 	 0.2790000
8.8000000 	 0.1000000 	 -3.7500000 	 22.6677000 	 0.0000000 	 0.0044000 	 1.0965000 	 0.0012000 	 0.1352000 	 0.2315000 	 0.0030000 	 1.0710000
8.8000000 	 0.1000000 	 -3.5000000 	 20.4759000 	 0.0000000 	 0.0115000 	 1.5299000 	 0.0104000 	 0.4722000 	 0.4124000 	 0.0144000 	 3.4287000
8.8000000 	 0.1000000 	 -3.2500000 	 15.3317000 	 0.0000000 	 0.0489000 	 1.8967000 	 0.0431000 	 1.1989000 	 0.6106000 	 0.0468000 	 8.1084000
8.8000000 	 0.1000000 	 -3.0000000 	 8.8919000 	 0.0043000 	 0.2006000 	 2.1311000 	 0.1133000 	 2.4747000 	 0.8110000 	 0.1012000 	 13.4109000
8.8000000 	 0.1000000 	 -2.7500000 	 5.5083000 	 0.0096000 	 0.6427000 	 2.3130000 	 0.2241000 	 4.2966000 	 0.9733000 	 0.1692000 	 17.8609000
8.8000000 	 0.1000000 	 -2.5000000 	 3.8873000 	 0.0293000 	 1.5782000 	 2.5391000 	 0.3746000 	 6.4185000 	 1.0727000 	 0.2436000 	 21.0541000
8.8000000 	 0.1000000 	 -2.2500000 	 2.6440000 	 0.0898000 	 3.1992000 	 2.8892000 	 0.5724000 	 8.4897000 	 1.1212000 	 0.3216000 	 22.9384000
8.8000000 	 0.1000000 	 -2.0000000 	 1.9847000 	 0.2338000 	 5.2284000 	 3.4083000 	 0.7990000 	 10.0349000 	 1.1117000 	 0.3882000 	 22.9607000
8.8000000 	 0.1000000 	 -1.7500000 	 1.7968000 	 0.5503000 	 6.8831000 	 4.0728000 	 0.9718000 	 10.7661000 	 1.0106000 	 0.4135000 	 20.5606000
8.8000000 	 0.1000000 	 -1.5000000 	 1.6127000 	 1.1668000 	 7.2822000 	 4.6884000 	 0.9815000 	 10.6776000 	 0.8151000 	 0.3753000 	 16.1109000
8.8000000 	 0.1000000 	 -1.2500000 	 1.6523000 	 1.7795000 	 6.7863000 	 4.9548000 	 0.8353000 	 9.8304000 	 0.5857000 	 0.2941000 	 11.2116000
8.8000000 	 0.1000000 	 -1.0000000 	 1.6793000 	 2.0331000 	 5.7143000 	 4.6676000 	 0.6594000 	 8.6193000 	 0.3996000 	 0.2162000 	 7.4287000
8.8000000 	 0.1000000 	 -0.7500000 	 1.5317000 	 2.0273000 	 4.6907000 	 3.9912000 	 0.5628000 	 7.7648000 	 0.2883000 	 0.1711000 	 5.2758000
8.8000000 	 0.1000000 	 -0.5000000 	 1.3015000 	 2.1995000 	 4.1736000 	 3.4958000 	 0.6263000 	 8.1761000 	 0.2582000 	 0.1742000 	 4.7462000
8.8000000 	 0.2250000 	 -4.0000000 	 23.4455000 	 0.0000000 	 0.0000000 	 0.6651000 	 0.0000000 	 0.0304000 	 0.0972000 	 0.0000000 	 0.2559000
8.8000000 	 0.2250000 	 -3.7500000 	 22.6566000 	 0.0000000 	 0.0049000 	 1.0805000 	 0.0000000 	 0.1398000 	 0.2031000 	 0.0024000 	 0.9626000
8.8000000 	 0.2250000 	 -3.5000000 	 19.8868000 	 0.0000000 	 0.0122000 	 1.5175000 	 0.0084000 	 0.5080000 	 0.3677000 	 0.0123000 	 3.2012000
8.8000000 	 0.2250000 	 -3.2500000 	 15.3569000 	 0.0010000 	 0.0547000 	 1.8666000 	 0.0369000 	 1.3793000 	 0.5653000 	 0.0418000 	 7.6291000
8.8000000 	 0.2250000 	 -3.0000000 	 9.1272000 	 0.0047000 	 0.2402000 	 2.1001000 	 0.1027000 	 2.9942000 	 0.7681000 	 0.0941000 	 12.9240000
8.8000000 	 0.2250000 	 -2.7500000 	 5.4301000 	 0.0107000 	 0.7870000 	 2.2664000 	 0.2067000 	 5.3195000 	 0.9332000 	 0.1593000 	 17.3040000
8.8000000 	 0.2250000 	 -2.5000000 	 3.6023000 	 0.0327000 	 1.9640000 	 2.4853000 	 0.3469000 	 8.0049000 	 1.0347000 	 0.2303000 	 20.4971000
8.8000000 	 0.2250000 	 -2.2500000 	 2.6380000 	 0.0919000 	 3.9668000 	 2.8210000 	 0.5242000 	 10.5219000 	 1.0853000 	 0.3023000 	 22.3433000
8.8000000 	 0.2250000 	 -2.0000000 	 1.9531000 	 0.2254000 	 6.4156000 	 3.3338000 	 0.7196000 	 12.2657000 	 1.0760000 	 0.3617000 	 22.3684000
8.8000000 	 0.2250000 	 -1.7500000 	 1.6727000 	 0.5258000 	 8.3641000 	 4.0044000 	 0.8678000 	 12.9850000 	 0.9801000 	 0.3838000 	 20.1014000
8.8000000 	 0.2250000 	 -1.5000000 	 1.5176000 	 1.0983000 	 8.9521000 	 4.6637000 	 0.8793000 	 12.8503000 	 0.7942000 	 0.3501000 	 15.8886000
8.8000000 	 0.2250000 	 -1.2500000 	 1.5447000 	 1.6836000 	 8.4362000 	 5.0091000 	 0.7597000 	 12.0289000 	 0.5756000 	 0.2783000 	 11.2201000
8.8000000 	 0.2250000 	 -1.0000000 	 1.5763000 	 2.0260000 	 7.3950000 	 4.7893000 	 0.6070000 	 10.7724000 	 0.3942000 	 0.2071000 	 7.5200000
8.8000000 	 0.2250000 	 -0.7500000 	 1.4431000 	 2.0580000 	 5.9667000 	 4.1199000 	 0.5167000 	 9.8465000 	 0.2849000 	 0.1638000 	 5.3506000
8.8000000 	 0.2250000 	 -0.5000000 	 1.3320000 	 2.1984000 	 5.4297000 	 3.6073000 	 0.5667000 	 10.4676000 	 0.2558000 	 0.1651000 	 4.7972000
8.8000000 	 0.3500000 	 -4.0000000 	 23.4572000 	 0.0000000 	 0.0011000 	 0.6528000 	 0.0000000 	 0.0292000 	 0.0821000 	 0.0000000 	 0.2227000
8.8000000 	 0.3500000 	 -3.7500000 	 22.6604000 	 0.0000000 	 0.0055000 	 1.0599000 	 0.0000000 	 0.1355000 	 0.1721000 	 0.0019000 	 0.8480000
8.8000000 	 0.3500000 	 -3.5000000 	 20.3544000 	 0.0000000 	 0.0121000 	 1.4893000 	 0.0063000 	 0.5227000 	 0.3215000 	 0.0100000 	 2.8609000
8.8000000 	 0.3500000 	 -3.2500000 	 15.2899000 	 0.0012000 	 0.0597000 	 1.8316000 	 0.0306000 	 1.5294000 	 0.5125000 	 0.0363000 	 7.0862000
8.8000000 	 0.3500000 	 -3.0000000 	 9.2749000 	 0.0050000 	 0.2815000 	 2.0438000 	 0.0904000 	 3.5332000 	 0.7183000 	 0.0853000 	 12.2271000
8.8000000 	 0.3500000 	 -2.7500000 	 5.3591000 	 0.0119000 	 0.9615000 	 2.2143000 	 0.1883000 	 6.4971000 	 0.8858000 	 0.1486000 	 16.7103000
8.8000000 	 0.3500000 	 -2.5000000 	 3.7027000 	 0.0357000 	 2.4330000 	 2.4167000 	 0.3172000 	 9.8675000 	 0.9912000 	 0.2158000 	 19.8712000
8.8000000 	 0.3500000 	 -2.2500000 	 2.5173000 	 0.0938000 	 4.8870000 	 2.7416000 	 0.4750000 	 12.9225000 	 1.0432000 	 0.2821000 	 21.7102000
8.8000000 	 0.3500000 	 -2.0000000 	 1.7942000 	 0.2250000 	 7.7927000 	 3.2458000 	 0.6413000 	 14.8917000 	 1.0352000 	 0.3346000 	 21.7525000
8.8000000 	 0.3500000 	 -1.7500000 	 1.5477000 	 0.5191000 	 10.1527000 	 3.9204000 	 0.7628000 	 15.5284000 	 0.9433000 	 0.3527000 	 19.6030000
8.8000000 	 0.3500000 	 -1.5000000 	 1.3670000 	 1.0585000 	 10.9271000 	 4.6174000 	 0.7736000 	 15.2828000 	 0.7675000 	 0.3228000 	 15.6254000
8.8000000 	 0.3500000 	 -1.2500000 	 1.4052000 	 1.6587000 	 10.3820000 	 5.0457000 	 0.6764000 	 14.4636000 	 0.5601000 	 0.2597000 	 11.1861000
8.8000000 	 0.3500000 	 -1.0000000 	 1.3970000 	 2.0544000 	 9.2327000 	 4.9150000 	 0.5480000 	 13.2186000 	 0.3851000 	 0.1959000 	 7.5967000
8.8000000 	 0.3500000 	 -0.7500000 	 1.2989000 	 2.1264000 	 7.7665000 	 4.2698000 	 0.4665000 	 12.2795000 	 0.2780000 	 0.1552000 	 5.4205000
8.8000000 	 0.3500000 	 -0.5000000 	 1.2892000 	 2.1957000 	 7.0654000 	 3.7461000 	 0.5066000 	 13.2271000 	 0.2493000 	 0.1555000 	 4.8515000
8.8000000 	 0.4750000 	 -4.0000000 	 23.4725000 	 0.0000000 	 0.0013000 	 0.6390000 	 0.0000000 	 0.0264000 	 0.0674000 	 0.0000000 	 0.1894000
8.8000000 	 0.4750000 	 -3.7500000 	 22.6796000 	 0.0000000 	 0.0058000 	 1.0369000 	 0.0000000 	 0.1235000 	 0.1412000 	 0.0014000 	 0.7295000
8.8000000 	 0.4750000 	 -3.5000000 	 20.0488000 	 0.0000000 	 0.0114000 	 1.4455000 	 0.0044000 	 0.5092000 	 0.2740000 	 0.0076000 	 2.4652000
8.8000000 	 0.4750000 	 -3.2500000 	 15.2899000 	 0.0014000 	 0.0641000 	 1.7875000 	 0.0246000 	 1.6386000 	 0.4548000 	 0.0309000 	 6.5119000
8.8000000 	 0.4750000 	 -3.0000000 	 8.6679000 	 0.0054000 	 0.3337000 	 2.0053000 	 0.0791000 	 4.1005000 	 0.6605000 	 0.0773000 	 11.6485000
8.8000000 	 0.4750000 	 -2.7500000 	 5.3907000 	 0.0129000 	 1.1682000 	 2.1470000 	 0.1690000 	 7.8112000 	 0.8317000 	 0.1369000 	 16.0234000
8.8000000 	 0.4750000 	 -2.5000000 	 3.3011000 	 0.0383000 	 2.9977000 	 2.3366000 	 0.2861000 	 12.0099000 	 0.9402000 	 0.2001000 	 19.1857000
8.8000000 	 0.4750000 	 -2.2500000 	 2.3038000 	 0.0974000 	 5.9724000 	 2.6427000 	 0.4247000 	 15.7103000 	 0.9959000 	 0.2606000 	 21.0080000
8.8000000 	 0.4750000 	 -2.0000000 	 1.7365000 	 0.2325000 	 9.3673000 	 3.1337000 	 0.5636000 	 17.9347000 	 0.9901000 	 0.3064000 	 21.0742000
8.8000000 	 0.4750000 	 -1.7500000 	 1.3934000 	 0.5391000 	 12.1363000 	 3.8056000 	 0.6591000 	 18.4453000 	 0.9028000 	 0.3203000 	 19.0302000
8.8000000 	 0.4750000 	 -1.5000000 	 1.2467000 	 1.1177000 	 13.2166000 	 4.5415000 	 0.6669000 	 17.9853000 	 0.7354000 	 0.2937000 	 15.3084000
8.8000000 	 0.4750000 	 -1.2500000 	 1.2015000 	 1.7219000 	 12.7041000 	 5.0552000 	 0.5890000 	 17.1138000 	 0.5395000 	 0.2389000 	 11.1112000
8.8000000 	 0.4750000 	 -1.0000000 	 1.1808000 	 2.1657000 	 11.5328000 	 5.0325000 	 0.4843000 	 15.9100000 	 0.3723000 	 0.1826000 	 7.6466000
8.8000000 	 0.4750000 	 -0.7500000 	 1.1110000 	 2.2520000 	 10.0381000 	 4.4351000 	 0.4129000 	 15.0241000 	 0.2675000 	 0.1450000 	 5.4714000
8.8000000 	 0.4750000 	 -0.5000000 	 1.1615000 	 2.3464000 	 9.1683000 	 3.9064000 	 0.4444000 	 16.4292000 	 0.2395000 	 0.1444000 	 4.8786000
8.8000000 	 0.6000000 	 -4.0000000 	 24.4219000 	 0.0000000 	 0.0017000 	 0.6520000 	 0.0000000 	 0.0251000 	 0.0567000 	 0.0000000 	 0.1669000
8.8000000 	 0.6000000 	 -3.7500000 	 22.7204000 	 0.0000000 	 0.0059000 	 1.0070000 	 0.0000000 	 0.1084000 	 0.1140000 	 0.0000000 	 0.5979000
8.8000000 	 0.6000000 	 -3.5000000 	 20.2885000 	 0.0000000 	 0.0130000 	 1.4088000 	 0.0022000 	 0.4639000 	 0.2240000 	 0.0056000 	 2.1158000
8.8000000 	 0.6000000 	 -3.2500000 	 15.4053000 	 0.0025000 	 0.0656000 	 1.7284000 	 0.0185000 	 1.6721000 	 0.3924000 	 0.0249000 	 5.7821000
8.8000000 	 0.6000000 	 -3.0000000 	 8.8172000 	 0.0056000 	 0.3856000 	 1.9360000 	 0.0672000 	 4.6369000 	 0.5977000 	 0.0681000 	 10.8650000
8.8000000 	 0.6000000 	 -2.7500000 	 4.9425000 	 0.0140000 	 1.4113000 	 2.0705000 	 0.1491000 	 9.2428000 	 0.7705000 	 0.1246000 	 15.2713000
8.8000000 	 0.6000000 	 -2.5000000 	 3.4624000 	 0.0406000 	 3.6532000 	 2.2372000 	 0.2541000 	 14.4168000 	 0.8834000 	 0.1833000 	 18.4080000
8.8000000 	 0.6000000 	 -2.2500000 	 2.2617000 	 0.1019000 	 7.1922000 	 2.5205000 	 0.3738000 	 18.8745000 	 0.9431000 	 0.2379000 	 20.2160000
8.8000000 	 0.6000000 	 -2.0000000 	 1.5850000 	 0.2523000 	 11.1703000 	 2.9940000 	 0.4875000 	 21.4188000 	 0.9405000 	 0.2773000 	 20.3103000
8.8000000 	 0.6000000 	 -1.7500000 	 1.3120000 	 0.6180000 	 14.2415000 	 3.6619000 	 0.5599000 	 21.7748000 	 0.8575000 	 0.2873000 	 18.3958000
8.8000000 	 0.6000000 	 -1.5000000 	 1.1016000 	 1.1889000 	 15.5552000 	 4.4261000 	 0.5616000 	 20.9729000 	 0.6997000 	 0.2631000 	 14.9206000
8.8000000 	 0.6000000 	 -1.2500000 	 0.9909000 	 1.8021000 	 15.3388000 	 5.0240000 	 0.5004000 	 19.9466000 	 0.5152000 	 0.2164000 	 10.9948000
8.8000000 	 0.6000000 	 -1.0000000 	 1.0119000 	 2.3802000 	 14.2065000 	 5.1185000 	 0.4181000 	 18.8179000 	 0.3593000 	 0.1678000 	 7.6739000
8.8000000 	 0.6000000 	 -0.7500000 	 0.9929000 	 2.3796000 	 12.8086000 	 4.5995000 	 0.3602000 	 18.0839000 	 0.2574000 	 0.1344000 	 5.5326000
8.8000000 	 0.6000000 	 -0.5000000 	 0.9787000 	 2.5254000 	 12.3976000 	 4.0833000 	 0.3830000 	 20.0211000 	 0.2273000 	 0.1324000 	 4.8885000
8.9000000 	 -1.4000000 	 -4.0000000 	 23.4453000 	 0.0000000 	 0.0000000 	 0.6663000 	 0.0000000 	 0.0000000 	 0.1211000 	 0.0000000 	 0.3194000
8.9000000 	 -1.4000000 	 -3.5000000 	 20.4799000 	 0.0000000 	 0.0000000 	 1.5516000 	 0.0121000 	 0.0180000 	 0.5075000 	 0.0171000 	 4.2087000
8.9000000 	 -1.4000000 	 -3.2500000 	 15.6614000 	 0.0000000 	 0.0049000 	 1.9058000 	 0.0424000 	 0.0415000 	 0.7227000 	 0.0488000 	 9.1795000
8.9000000 	 -1.4000000 	 -3.0000000 	 9.3909000 	 0.0000000 	 0.0109000 	 2.1665000 	 0.1004000 	 0.0762000 	 0.9094000 	 0.0979000 	 14.6833000
8.9000000 	 -1.4000000 	 -2.7500000 	 6.0561000 	 0.0012000 	 0.0271000 	 2.3589000 	 0.1904000 	 0.1255000 	 1.0682000 	 0.1589000 	 19.2375000
8.9000000 	 -1.4000000 	 -2.5000000 	 3.9119000 	 0.0044000 	 0.0770000 	 2.6278000 	 0.3319000 	 0.1885000 	 1.1829000 	 0.2367000 	 23.0986000
8.9000000 	 -1.4000000 	 -2.2500000 	 2.8109000 	 0.0102000 	 0.2044000 	 3.0028000 	 0.5756000 	 0.2738000 	 1.2809000 	 0.3409000 	 26.0793000
8.9000000 	 -1.4000000 	 -2.0000000 	 2.1100000 	 0.0435000 	 0.5316000 	 3.5839000 	 0.9977000 	 0.3927000 	 1.3330000 	 0.4740000 	 27.5607000
8.9000000 	 -1.4000000 	 -1.7500000 	 1.8905000 	 0.1762000 	 1.0503000 	 4.2369000 	 1.3935000 	 0.4966000 	 1.2466000 	 0.5496000 	 25.0955000
8.9000000 	 -1.4000000 	 -1.5000000 	 1.6842000 	 0.3823000 	 1.4062000 	 4.6928000 	 1.4313000 	 0.5031000 	 1.0015000 	 0.4992000 	 19.2074000
8.9000000 	 -1.4000000 	 -1.2500000 	 1.6198000 	 0.5251000 	 1.4692000 	 4.7572000 	 1.2097000 	 0.4431000 	 0.7133000 	 0.3862000 	 13.0526000
8.9000000 	 -1.4000000 	 -1.0000000 	 1.4958000 	 0.5588000 	 1.3493000 	 4.3911000 	 0.9745000 	 0.3745000 	 0.4828000 	 0.2859000 	 8.5424000
8.9000000 	 -1.4000000 	 -0.7500000 	 1.2734000 	 0.5169000 	 1.1840000 	 3.7715000 	 0.9130000 	 0.3393000 	 0.3551000 	 0.2423000 	 6.2587000
8.9000000 	 -1.4000000 	 -0.5000000 	 1.0679000 	 0.4931000 	 1.1380000 	 3.3586000 	 1.2525000 	 0.3906000 	 0.3608000 	 0.2983000 	 6.5400000
8.9000000 	 -1.2750000 	 -4.0000000 	 23.4456000 	 0.0000000 	 0.0000000 	 0.6658000 	 0.0000000 	 0.0000000 	 0.1203000 	 0.0000000 	 0.3177000
8.9000000 	 -1.2750000 	 -3.7500000 	 22.6728000 	 0.0000000 	 0.0000000 	 1.0960000 	 0.0013000 	 0.0065000 	 0.2786000 	 0.0034000 	 1.2806000
8.9000000 	 -1.2750000 	 -3.5000000 	 20.4910000 	 0.0000000 	 0.0012000 	 1.5486000 	 0.0119000 	 0.0238000 	 0.5057000 	 0.0169000 	 4.1795000
